in s,C1 in V,C2 in V
-3.076860E-02,1.716E-01,4.865E-03
-3.076658E-02,1.521E-01,5.858E-03
-3.076457E-02,1.521E-01,5.858E-03
-3.076255E-02,1.716E-01,6.106E-03
-3.076054E-02,1.130E-01,5.362E-03
-3.075852E-02,1.912E-01,6.106E-03
-3.075650E-02,1.716E-01,5.362E-03
-3.075449E-02,1.521E-01,5.610E-03
-3.075247E-02,1.130E-01,6.106E-03
-3.075046E-02,2.107E-01,5.362E-03
-3.074844E-02,1.130E-01,6.354E-03
-3.074642E-02,1.716E-01,5.858E-03
-3.074441E-02,2.107E-01,5.858E-03
-3.074239E-02,1.716E-01,6.106E-03
-3.074038E-02,2.107E-01,6.106E-03
-3.073836E-02,2.107E-01,5.858E-03
-3.073634E-02,2.107E-01,4.617E-03
-3.073433E-02,1.130E-01,6.106E-03
-3.073231E-02,1.716E-01,6.106E-03
-3.073030E-02,1.716E-01,5.362E-03
-3.072828E-02,1.326E-01,5.858E-03
-3.072626E-02,1.716E-01,5.610E-03
-3.072425E-02,1.326E-01,5.362E-03
-3.072223E-02,1.130E-01,5.362E-03
-3.072022E-02,1.912E-01,6.354E-03
-3.071820E-02,1.326E-01,5.610E-03
-3.071618E-02,1.521E-01,6.106E-03
-3.071417E-02,1.716E-01,6.354E-03
-3.071215E-02,1.912E-01,5.362E-03
-3.071014E-02,1.130E-01,6.106E-03
-3.070812E-02,1.912E-01,6.106E-03
-3.070610E-02,1.326E-01,5.362E-03
-3.070409E-02,1.130E-01,6.106E-03
-3.070207E-02,1.716E-01,5.858E-03
-3.070006E-02,1.130E-01,6.850E-03
-3.069804E-02,1.326E-01,5.858E-03
-3.069602E-02,1.716E-01,5.858E-03
-3.069401E-02,1.912E-01,5.362E-03
-3.069199E-02,2.302E-01,6.354E-03
-3.068998E-02,1.130E-01,5.610E-03
-3.068796E-02,1.130E-01,5.858E-03
-3.068594E-02,1.130E-01,6.354E-03
-3.068393E-02,1.716E-01,5.610E-03
-3.068191E-02,1.716E-01,5.362E-03
-3.067990E-02,1.130E-01,6.106E-03
-3.067788E-02,1.130E-01,5.858E-03
-3.067586E-02,1.130E-01,6.354E-03
-3.067385E-02,1.130E-01,5.362E-03
-3.067183E-02,1.912E-01,5.113E-03
-3.066982E-02,1.326E-01,6.106E-03
-3.066780E-02,1.716E-01,5.610E-03
-3.066578E-02,1.716E-01,5.362E-03
-3.066377E-02,1.521E-01,5.858E-03
-3.066175E-02,1.521E-01,6.106E-03
-3.065974E-02,1.716E-01,5.362E-03
-3.065772E-02,1.716E-01,6.106E-03
-3.065570E-02,1.716E-01,6.354E-03
-3.065369E-02,1.716E-01,5.858E-03
-3.065167E-02,2.107E-01,5.610E-03
-3.064966E-02,1.716E-01,6.106E-03
-3.064764E-02,1.326E-01,6.850E-03
-3.064562E-02,1.716E-01,5.362E-03
-3.064361E-02,1.130E-01,5.362E-03
-3.064159E-02,1.521E-01,6.106E-03
-3.063958E-02,1.521E-01,5.362E-03
-3.063756E-02,1.326E-01,5.858E-03
-3.063554E-02,1.521E-01,6.354E-03
-3.063353E-02,1.130E-01,5.858E-03
-3.063151E-02,1.326E-01,6.354E-03
-3.062950E-02,1.130E-01,5.610E-03
-3.062748E-02,2.107E-01,5.362E-03
-3.062546E-02,1.326E-01,5.362E-03
-3.062345E-02,2.107E-01,5.858E-03
-3.062143E-02,9.352E-02,6.106E-03
-3.061942E-02,1.326E-01,6.354E-03
-3.061740E-02,1.912E-01,5.858E-03
-3.061538E-02,1.912E-01,5.610E-03
-3.061337E-02,1.326E-01,5.362E-03
-3.061135E-02,2.107E-01,6.106E-03
-3.060934E-02,1.521E-01,5.610E-03
-3.060732E-02,1.521E-01,5.858E-03
-3.060530E-02,1.912E-01,6.106E-03
-3.060329E-02,1.326E-01,5.362E-03
-3.060127E-02,1.716E-01,5.858E-03
-3.059926E-02,1.912E-01,5.858E-03
-3.059724E-02,1.716E-01,5.362E-03
-3.059522E-02,1.716E-01,6.354E-03
-3.059321E-02,1.912E-01,5.362E-03
-3.059119E-02,1.326E-01,6.354E-03
-3.058918E-02,1.521E-01,5.858E-03
-3.058716E-02,1.912E-01,6.106E-03
-3.058514E-02,1.716E-01,6.602E-03
-3.058313E-02,1.521E-01,5.610E-03
-3.058111E-02,1.521E-01,5.858E-03
-3.057910E-02,2.302E-01,5.858E-03
-3.057708E-02,1.912E-01,5.362E-03
-3.057506E-02,1.521E-01,5.610E-03
-3.057305E-02,1.912E-01,6.354E-03
-3.057103E-02,1.521E-01,5.362E-03
-3.056902E-02,1.326E-01,5.858E-03
-3.056700E-02,1.912E-01,5.362E-03
-3.056498E-02,1.130E-01,6.106E-03
-3.056297E-02,1.912E-01,6.106E-03
-3.056095E-02,1.326E-01,5.610E-03
-3.055894E-02,1.130E-01,5.858E-03
-3.055692E-02,1.326E-01,5.362E-03
-3.055490E-02,1.130E-01,5.362E-03
-3.055289E-02,1.716E-01,5.858E-03
-3.055087E-02,1.912E-01,5.362E-03
-3.054886E-02,2.107E-01,6.602E-03
-3.054684E-02,1.130E-01,6.354E-03
-3.054482E-02,1.912E-01,6.106E-03
-3.054281E-02,1.326E-01,6.602E-03
-3.054079E-02,1.716E-01,6.106E-03
-3.053878E-02,1.130E-01,5.858E-03
-3.053676E-02,9.352E-02,5.610E-03
-3.053474E-02,1.716E-01,5.858E-03
-3.053273E-02,1.130E-01,6.602E-03
-3.053071E-02,1.521E-01,6.106E-03
-3.052870E-02,1.326E-01,6.106E-03
-3.052668E-02,1.716E-01,4.865E-03
-3.052466E-02,5.445E-02,6.354E-03
-3.052265E-02,1.912E-01,6.106E-03
-3.052063E-02,1.326E-01,6.602E-03
-3.051862E-02,1.326E-01,5.610E-03
-3.051660E-02,1.130E-01,5.362E-03
-3.051458E-02,1.716E-01,6.850E-03
-3.051257E-02,1.716E-01,6.106E-03
-3.051055E-02,1.912E-01,5.858E-03
-3.050854E-02,1.326E-01,5.858E-03
-3.050652E-02,1.912E-01,5.362E-03
-3.050450E-02,1.130E-01,5.610E-03
-3.050249E-02,7.398E-02,5.858E-03
-3.050047E-02,1.716E-01,6.354E-03
-3.049846E-02,1.521E-01,5.610E-03
-3.049644E-02,1.326E-01,6.106E-03
-3.049442E-02,1.130E-01,5.362E-03
-3.049241E-02,1.716E-01,6.106E-03
-3.049039E-02,1.716E-01,5.610E-03
-3.048838E-02,1.130E-01,6.106E-03
-3.048636E-02,1.130E-01,5.610E-03
-3.048434E-02,1.716E-01,6.106E-03
-3.048233E-02,1.912E-01,5.858E-03
-3.048031E-02,1.912E-01,5.610E-03
-3.047830E-02,7.398E-02,6.106E-03
-3.047628E-02,1.716E-01,6.106E-03
-3.047426E-02,1.912E-01,5.610E-03
-3.047225E-02,1.326E-01,6.354E-03
-3.047023E-02,1.326E-01,5.858E-03
-3.046822E-02,1.130E-01,5.362E-03
-3.046620E-02,1.716E-01,5.362E-03
-3.046418E-02,1.912E-01,5.858E-03
-3.046217E-02,1.716E-01,6.106E-03
-3.046015E-02,1.716E-01,5.610E-03
-3.045814E-02,1.130E-01,6.106E-03
-3.045612E-02,1.716E-01,5.858E-03
-3.045410E-02,1.326E-01,6.850E-03
-3.045209E-02,1.130E-01,5.858E-03
-3.045007E-02,1.912E-01,7.098E-03
-3.044806E-02,1.912E-01,5.858E-03
-3.044604E-02,9.352E-02,6.106E-03
-3.044402E-02,1.716E-01,6.354E-03
-3.044201E-02,1.716E-01,5.858E-03
-3.043999E-02,1.716E-01,5.858E-03
-3.043798E-02,1.130E-01,5.858E-03
-3.043596E-02,1.130E-01,6.354E-03
-3.043394E-02,2.107E-01,5.858E-03
-3.043193E-02,1.912E-01,6.106E-03
-3.042991E-02,1.130E-01,6.354E-03
-3.042790E-02,7.398E-02,6.354E-03
-3.042588E-02,1.912E-01,5.858E-03
-3.042386E-02,1.326E-01,5.610E-03
-3.042185E-02,1.130E-01,5.610E-03
-3.041983E-02,1.521E-01,5.362E-03
-3.041782E-02,1.130E-01,6.602E-03
-3.041580E-02,1.912E-01,6.602E-03
-3.041378E-02,1.521E-01,6.354E-03
-3.041177E-02,1.716E-01,5.113E-03
-3.040975E-02,1.716E-01,6.850E-03
-3.040774E-02,1.130E-01,5.858E-03
-3.040572E-02,7.398E-02,6.106E-03
-3.040370E-02,1.912E-01,5.610E-03
-3.040169E-02,1.716E-01,6.106E-03
-3.039967E-02,1.130E-01,5.858E-03
-3.039766E-02,1.130E-01,5.858E-03
-3.039564E-02,1.521E-01,6.602E-03
-3.039362E-02,1.326E-01,5.362E-03
-3.039161E-02,1.521E-01,6.354E-03
-3.038959E-02,1.912E-01,5.362E-03
-3.038758E-02,2.107E-01,6.106E-03
-3.038556E-02,1.521E-01,5.362E-03
-3.038354E-02,1.912E-01,6.602E-03
-3.038153E-02,1.326E-01,5.858E-03
-3.037951E-02,1.521E-01,5.610E-03
-3.037750E-02,1.130E-01,5.858E-03
-3.037548E-02,1.130E-01,5.113E-03
-3.037346E-02,1.716E-01,4.617E-03
-3.037145E-02,1.521E-01,6.354E-03
-3.036943E-02,1.130E-01,6.106E-03
-3.036742E-02,1.521E-01,6.354E-03
-3.036540E-02,1.326E-01,5.610E-03
-3.036338E-02,2.107E-01,6.106E-03
-3.036137E-02,1.521E-01,5.113E-03
-3.035935E-02,1.326E-01,5.858E-03
-3.035734E-02,1.130E-01,5.858E-03
-3.035532E-02,1.326E-01,5.858E-03
-3.035330E-02,1.912E-01,4.865E-03
-3.035129E-02,1.326E-01,5.610E-03
-3.034927E-02,1.912E-01,5.362E-03
-3.034726E-02,1.912E-01,6.106E-03
-3.034524E-02,1.521E-01,6.354E-03
-3.034322E-02,2.107E-01,5.610E-03
-3.034121E-02,7.398E-02,5.362E-03
-3.033919E-02,2.107E-01,6.106E-03
-3.033718E-02,1.326E-01,6.354E-03
-3.033516E-02,1.130E-01,5.610E-03
-3.033314E-02,1.912E-01,5.610E-03
-3.033113E-02,1.912E-01,5.858E-03
-3.032911E-02,1.716E-01,6.106E-03
-3.032710E-02,1.521E-01,6.354E-03
-3.032508E-02,1.326E-01,5.362E-03
-3.032306E-02,1.326E-01,6.850E-03
-3.032105E-02,1.716E-01,5.362E-03
-3.031903E-02,1.521E-01,6.354E-03
-3.031702E-02,1.912E-01,6.106E-03
-3.031500E-02,1.326E-01,6.106E-03
-3.031298E-02,1.326E-01,5.858E-03
-3.031097E-02,2.302E-01,5.858E-03
-3.030895E-02,1.326E-01,6.354E-03
-3.030694E-02,1.716E-01,5.362E-03
-3.030492E-02,1.130E-01,5.610E-03
-3.030290E-02,7.398E-02,6.354E-03
-3.030089E-02,1.130E-01,5.610E-03
-3.029887E-02,1.912E-01,5.362E-03
-3.029686E-02,1.912E-01,5.610E-03
-3.029484E-02,1.326E-01,5.113E-03
-3.029282E-02,1.521E-01,6.602E-03
-3.029081E-02,1.912E-01,5.858E-03
-3.028879E-02,1.130E-01,6.106E-03
-3.028678E-02,1.521E-01,5.858E-03
-3.028476E-02,1.326E-01,5.610E-03
-3.028274E-02,1.521E-01,6.106E-03
-3.028073E-02,1.521E-01,5.858E-03
-3.027871E-02,1.326E-01,6.106E-03
-3.027670E-02,1.716E-01,5.610E-03
-3.027468E-02,1.716E-01,5.362E-03
-3.027266E-02,2.302E-01,6.106E-03
-3.027065E-02,1.716E-01,6.354E-03
-3.026863E-02,1.912E-01,5.610E-03
-3.026662E-02,1.716E-01,5.362E-03
-3.026460E-02,2.107E-01,5.362E-03
-3.026258E-02,1.716E-01,5.610E-03
-3.026057E-02,1.912E-01,5.362E-03
-3.025855E-02,1.716E-01,6.602E-03
-3.025654E-02,1.130E-01,6.106E-03
-3.025452E-02,1.130E-01,6.106E-03
-3.025250E-02,1.912E-01,5.610E-03
-3.025049E-02,1.521E-01,6.354E-03
-3.024847E-02,1.912E-01,6.106E-03
-3.024646E-02,1.716E-01,6.106E-03
-3.024444E-02,1.521E-01,6.354E-03
-3.024242E-02,1.521E-01,6.354E-03
-3.024041E-02,1.521E-01,6.106E-03
-3.023839E-02,1.130E-01,6.106E-03
-3.023638E-02,2.107E-01,5.362E-03
-3.023436E-02,1.912E-01,5.858E-03
-3.023234E-02,1.521E-01,5.362E-03
-3.023033E-02,2.302E-01,6.354E-03
-3.022831E-02,1.912E-01,5.858E-03
-3.022630E-02,1.716E-01,5.610E-03
-3.022428E-02,2.107E-01,6.354E-03
-3.022226E-02,1.130E-01,5.362E-03
-3.022025E-02,1.130E-01,6.354E-03
-3.021823E-02,1.716E-01,6.354E-03
-3.021622E-02,1.326E-01,6.106E-03
-3.021420E-02,1.521E-01,5.362E-03
-3.021218E-02,1.521E-01,6.106E-03
-3.021017E-02,1.912E-01,4.865E-03
-3.020815E-02,1.326E-01,6.850E-03
-3.020614E-02,1.521E-01,6.354E-03
-3.020412E-02,2.107E-01,6.354E-03
-3.020210E-02,1.130E-01,6.106E-03
-3.020009E-02,1.716E-01,5.610E-03
-3.019807E-02,1.912E-01,5.362E-03
-3.019606E-02,1.912E-01,5.362E-03
-3.019404E-02,1.326E-01,5.858E-03
-3.019202E-02,1.912E-01,6.106E-03
-3.019001E-02,1.912E-01,5.610E-03
-3.018799E-02,1.716E-01,6.354E-03
-3.018598E-02,1.521E-01,5.858E-03
-3.018396E-02,1.326E-01,5.362E-03
-3.018194E-02,1.130E-01,6.106E-03
-3.017993E-02,1.326E-01,5.362E-03
-3.017791E-02,1.912E-01,6.106E-03
-3.017590E-02,1.130E-01,5.858E-03
-3.017388E-02,1.130E-01,6.106E-03
-3.017186E-02,1.716E-01,6.106E-03
-3.016985E-02,2.302E-01,5.858E-03
-3.016783E-02,1.326E-01,5.858E-03
-3.016582E-02,1.326E-01,5.610E-03
-3.016380E-02,1.521E-01,6.106E-03
-3.016178E-02,1.912E-01,5.610E-03
-3.015977E-02,1.130E-01,5.362E-03
-3.015775E-02,1.521E-01,5.858E-03
-3.015574E-02,1.130E-01,5.610E-03
-3.015372E-02,1.326E-01,6.106E-03
-3.015170E-02,1.521E-01,6.106E-03
-3.014969E-02,1.521E-01,5.858E-03
-3.014767E-02,1.912E-01,5.610E-03
-3.014566E-02,1.912E-01,5.362E-03
-3.014364E-02,1.912E-01,5.362E-03
-3.014162E-02,1.521E-01,6.106E-03
-3.013961E-02,1.326E-01,6.354E-03
-3.013759E-02,1.130E-01,5.858E-03
-3.013558E-02,1.130E-01,6.354E-03
-3.013356E-02,2.498E-01,6.106E-03
-3.013154E-02,1.912E-01,5.362E-03
-3.012953E-02,1.716E-01,5.610E-03
-3.012751E-02,2.107E-01,6.106E-03
-3.012550E-02,1.130E-01,5.362E-03
-3.012348E-02,1.130E-01,5.362E-03
-3.012146E-02,1.521E-01,6.106E-03
-3.011945E-02,1.716E-01,5.362E-03
-3.011743E-02,1.521E-01,5.362E-03
-3.011542E-02,1.912E-01,6.106E-03
-3.011340E-02,1.326E-01,6.106E-03
-3.011138E-02,1.912E-01,5.610E-03
-3.010937E-02,1.326E-01,5.362E-03
-3.010735E-02,2.107E-01,6.106E-03
-3.010534E-02,1.130E-01,6.602E-03
-3.010332E-02,1.912E-01,5.362E-03
-3.010130E-02,1.912E-01,5.610E-03
-3.009929E-02,9.352E-02,5.858E-03
-3.009727E-02,1.130E-01,6.106E-03
-3.009526E-02,1.716E-01,5.610E-03
-3.009324E-02,2.302E-01,5.362E-03
-3.009122E-02,1.326E-01,5.610E-03
-3.008921E-02,1.912E-01,5.858E-03
-3.008719E-02,1.912E-01,5.610E-03
-3.008518E-02,1.130E-01,6.106E-03
-3.008316E-02,1.521E-01,5.610E-03
-3.008114E-02,2.107E-01,5.610E-03
-3.007913E-02,1.130E-01,5.858E-03
-3.007711E-02,1.130E-01,6.106E-03
-3.007510E-02,1.326E-01,6.354E-03
-3.007308E-02,1.326E-01,6.354E-03
-3.007106E-02,1.521E-01,5.858E-03
-3.006905E-02,1.326E-01,5.858E-03
-3.006703E-02,1.716E-01,5.610E-03
-3.006502E-02,1.130E-01,6.106E-03
-3.006300E-02,2.107E-01,5.362E-03
-3.006098E-02,1.521E-01,5.362E-03
-3.005897E-02,1.716E-01,6.354E-03
-3.005695E-02,1.521E-01,6.354E-03
-3.005494E-02,1.326E-01,6.106E-03
-3.005292E-02,1.912E-01,5.858E-03
-3.005090E-02,1.716E-01,5.113E-03
-3.004889E-02,1.130E-01,6.602E-03
-3.004687E-02,7.398E-02,5.610E-03
-3.004486E-02,1.326E-01,5.610E-03
-3.004284E-02,1.130E-01,5.858E-03
-3.004082E-02,1.521E-01,6.354E-03
-3.003881E-02,2.107E-01,5.858E-03
-3.003679E-02,1.130E-01,6.106E-03
-3.003478E-02,1.716E-01,5.858E-03
-3.003276E-02,1.716E-01,5.610E-03
-3.003074E-02,1.521E-01,6.354E-03
-3.002873E-02,1.130E-01,5.610E-03
-3.002671E-02,1.912E-01,5.362E-03
-3.002470E-02,1.521E-01,7.098E-03
-3.002268E-02,1.326E-01,5.858E-03
-3.002066E-02,1.716E-01,5.362E-03
-3.001865E-02,1.130E-01,5.858E-03
-3.001663E-02,1.326E-01,6.354E-03
-3.001462E-02,1.130E-01,5.362E-03
-3.001260E-02,1.130E-01,5.362E-03
-3.001058E-02,1.326E-01,5.362E-03
-3.000857E-02,1.716E-01,6.106E-03
-3.000655E-02,1.326E-01,6.850E-03
-3.000454E-02,1.130E-01,5.610E-03
-3.000252E-02,1.716E-01,6.106E-03
-3.000050E-02,2.498E-01,5.362E-03
-2.999849E-02,1.130E-01,6.106E-03
-2.999647E-02,7.398E-02,5.858E-03
-2.999446E-02,1.326E-01,5.610E-03
-2.999244E-02,1.521E-01,6.106E-03
-2.999042E-02,1.326E-01,6.354E-03
-2.998841E-02,1.521E-01,5.858E-03
-2.998639E-02,1.912E-01,6.354E-03
-2.998438E-02,1.521E-01,6.106E-03
-2.998236E-02,1.716E-01,5.610E-03
-2.998034E-02,2.107E-01,6.602E-03
-2.997833E-02,2.107E-01,7.098E-03
-2.997631E-02,2.302E-01,6.106E-03
-2.997430E-02,1.130E-01,6.106E-03
-2.997228E-02,1.130E-01,6.354E-03
-2.997026E-02,1.716E-01,5.858E-03
-2.996825E-02,1.912E-01,5.362E-03
-2.996623E-02,1.326E-01,6.354E-03
-2.996422E-02,1.326E-01,6.106E-03
-2.996220E-02,1.912E-01,5.858E-03
-2.996018E-02,1.912E-01,6.106E-03
-2.995817E-02,1.912E-01,5.362E-03
-2.995615E-02,1.326E-01,6.106E-03
-2.995414E-02,1.326E-01,5.858E-03
-2.995212E-02,1.521E-01,5.610E-03
-2.995010E-02,1.716E-01,5.610E-03
-2.994809E-02,1.912E-01,6.106E-03
-2.994607E-02,1.326E-01,5.362E-03
-2.994406E-02,1.716E-01,6.106E-03
-2.994204E-02,1.521E-01,5.858E-03
-2.994002E-02,1.130E-01,6.106E-03
-2.993801E-02,1.326E-01,5.362E-03
-2.993599E-02,1.716E-01,5.610E-03
-2.993398E-02,9.352E-02,5.858E-03
-2.993196E-02,1.326E-01,6.106E-03
-2.992994E-02,1.326E-01,6.354E-03
-2.992793E-02,2.498E-01,5.858E-03
-2.992591E-02,1.521E-01,5.858E-03
-2.992390E-02,1.912E-01,5.362E-03
-2.992188E-02,1.912E-01,5.858E-03
-2.991986E-02,1.326E-01,6.106E-03
-2.991785E-02,1.716E-01,5.362E-03
-2.991583E-02,1.130E-01,5.362E-03
-2.991382E-02,1.716E-01,5.362E-03
-2.991180E-02,1.130E-01,5.858E-03
-2.990978E-02,1.130E-01,5.858E-03
-2.990777E-02,1.130E-01,6.106E-03
-2.990575E-02,1.521E-01,6.106E-03
-2.990374E-02,1.130E-01,6.354E-03
-2.990172E-02,1.521E-01,5.858E-03
-2.989970E-02,1.912E-01,6.354E-03
-2.989769E-02,1.716E-01,6.106E-03
-2.989567E-02,1.326E-01,5.858E-03
-2.989366E-02,1.912E-01,6.354E-03
-2.989164E-02,1.912E-01,6.354E-03
-2.988962E-02,1.130E-01,6.106E-03
-2.988761E-02,1.716E-01,5.362E-03
-2.988559E-02,1.716E-01,5.362E-03
-2.988358E-02,2.107E-01,6.106E-03
-2.988156E-02,2.107E-01,5.362E-03
-2.987954E-02,1.716E-01,6.106E-03
-2.987753E-02,2.107E-01,6.602E-03
-2.987551E-02,1.521E-01,6.602E-03
-2.987350E-02,1.912E-01,5.362E-03
-2.987148E-02,1.912E-01,5.362E-03
-2.986946E-02,1.716E-01,5.858E-03
-2.986745E-02,1.912E-01,6.106E-03
-2.986543E-02,1.326E-01,5.362E-03
-2.986342E-02,1.521E-01,5.610E-03
-2.986140E-02,1.130E-01,5.610E-03
-2.985938E-02,1.521E-01,5.610E-03
-2.985737E-02,1.912E-01,6.106E-03
-2.985535E-02,1.521E-01,5.858E-03
-2.985334E-02,1.521E-01,6.354E-03
-2.985132E-02,2.107E-01,6.354E-03
-2.984930E-02,1.521E-01,5.858E-03
-2.984729E-02,1.130E-01,6.106E-03
-2.984527E-02,1.716E-01,6.106E-03
-2.984326E-02,1.130E-01,6.106E-03
-2.984124E-02,1.130E-01,5.610E-03
-2.983922E-02,1.912E-01,5.858E-03
-2.983721E-02,1.716E-01,5.362E-03
-2.983519E-02,1.716E-01,5.610E-03
-2.983318E-02,1.716E-01,5.362E-03
-2.983116E-02,1.521E-01,5.858E-03
-2.982914E-02,1.326E-01,5.610E-03
-2.982713E-02,1.716E-01,5.858E-03
-2.982511E-02,1.326E-01,5.858E-03
-2.982310E-02,1.326E-01,5.858E-03
-2.982108E-02,1.130E-01,7.098E-03
-2.981906E-02,1.521E-01,6.106E-03
-2.981705E-02,1.716E-01,6.106E-03
-2.981503E-02,1.912E-01,6.602E-03
-2.981302E-02,1.716E-01,5.362E-03
-2.981100E-02,1.912E-01,6.106E-03
-2.980898E-02,1.716E-01,6.354E-03
-2.980697E-02,1.130E-01,5.362E-03
-2.980495E-02,1.716E-01,5.858E-03
-2.980294E-02,1.912E-01,5.362E-03
-2.980092E-02,1.521E-01,5.610E-03
-2.979890E-02,1.716E-01,6.106E-03
-2.979689E-02,2.107E-01,6.602E-03
-2.979487E-02,1.716E-01,5.858E-03
-2.979286E-02,1.130E-01,6.354E-03
-2.979084E-02,1.521E-01,6.106E-03
-2.978882E-02,1.521E-01,5.362E-03
-2.978681E-02,1.716E-01,6.106E-03
-2.978479E-02,1.326E-01,5.610E-03
-2.978278E-02,7.398E-02,6.106E-03
-2.978076E-02,1.521E-01,6.354E-03
-2.977874E-02,1.521E-01,6.106E-03
-2.977673E-02,1.326E-01,6.106E-03
-2.977471E-02,2.107E-01,5.362E-03
-2.977270E-02,1.130E-01,5.362E-03
-2.977068E-02,1.912E-01,5.362E-03
-2.976866E-02,1.716E-01,6.106E-03
-2.976665E-02,1.521E-01,6.106E-03
-2.976463E-02,1.912E-01,5.858E-03
-2.976262E-02,1.326E-01,5.858E-03
-2.976060E-02,1.130E-01,6.354E-03
-2.975858E-02,2.107E-01,5.858E-03
-2.975657E-02,1.326E-01,6.602E-03
-2.975455E-02,1.130E-01,6.354E-03
-2.975254E-02,1.130E-01,6.106E-03
-2.975052E-02,9.352E-02,6.354E-03
-2.974850E-02,1.130E-01,5.610E-03
-2.974649E-02,1.130E-01,5.610E-03
-2.974447E-02,1.326E-01,5.610E-03
-2.974246E-02,1.130E-01,6.106E-03
-2.974044E-02,1.130E-01,5.610E-03
-2.973842E-02,1.326E-01,6.354E-03
-2.973641E-02,1.912E-01,6.106E-03
-2.973439E-02,1.912E-01,5.362E-03
-2.973238E-02,1.130E-01,5.858E-03
-2.973036E-02,1.521E-01,5.858E-03
-2.972834E-02,9.352E-02,6.354E-03
-2.972633E-02,1.130E-01,5.610E-03
-2.972431E-02,1.912E-01,6.850E-03
-2.972230E-02,1.912E-01,6.106E-03
-2.972028E-02,1.521E-01,6.354E-03
-2.971826E-02,1.912E-01,5.610E-03
-2.971625E-02,1.130E-01,5.362E-03
-2.971423E-02,1.326E-01,6.106E-03
-2.971222E-02,1.521E-01,5.362E-03
-2.971020E-02,1.130E-01,5.610E-03
-2.970818E-02,2.107E-01,6.850E-03
-2.970617E-02,1.912E-01,5.858E-03
-2.970415E-02,1.521E-01,6.106E-03
-2.970214E-02,1.716E-01,5.858E-03
-2.970012E-02,1.326E-01,6.106E-03
-2.969810E-02,1.716E-01,5.858E-03
-2.969609E-02,1.716E-01,5.362E-03
-2.969407E-02,1.326E-01,6.106E-03
-2.969206E-02,1.521E-01,5.858E-03
-2.969004E-02,1.326E-01,5.858E-03
-2.968802E-02,1.912E-01,5.610E-03
-2.968601E-02,1.130E-01,5.610E-03
-2.968399E-02,1.716E-01,6.354E-03
-2.968198E-02,1.326E-01,5.858E-03
-2.967996E-02,1.716E-01,5.858E-03
-2.967794E-02,1.521E-01,6.106E-03
-2.967593E-02,1.130E-01,5.858E-03
-2.967391E-02,1.521E-01,5.610E-03
-2.967190E-02,1.912E-01,5.610E-03
-2.966988E-02,1.521E-01,6.106E-03
-2.966786E-02,1.912E-01,5.362E-03
-2.966585E-02,1.326E-01,6.106E-03
-2.966383E-02,1.326E-01,6.354E-03
-2.966182E-02,1.521E-01,6.602E-03
-2.965980E-02,1.130E-01,6.106E-03
-2.965778E-02,1.716E-01,5.610E-03
-2.965577E-02,1.130E-01,6.106E-03
-2.965375E-02,1.130E-01,5.858E-03
-2.965174E-02,1.326E-01,5.858E-03
-2.964972E-02,1.912E-01,5.610E-03
-2.964770E-02,1.326E-01,5.362E-03
-2.964569E-02,1.130E-01,5.610E-03
-2.964367E-02,1.716E-01,5.113E-03
-2.964166E-02,1.521E-01,5.858E-03
-2.963964E-02,1.716E-01,5.858E-03
-2.963762E-02,1.716E-01,6.106E-03
-2.963561E-02,1.521E-01,5.858E-03
-2.963359E-02,1.130E-01,5.610E-03
-2.963158E-02,1.912E-01,5.858E-03
-2.962956E-02,1.716E-01,5.858E-03
-2.962754E-02,1.130E-01,6.106E-03
-2.962553E-02,1.326E-01,6.106E-03
-2.962351E-02,1.326E-01,6.106E-03
-2.962150E-02,1.130E-01,6.354E-03
-2.961948E-02,1.130E-01,5.362E-03
-2.961746E-02,1.130E-01,5.610E-03
-2.961545E-02,1.521E-01,6.354E-03
-2.961343E-02,1.716E-01,6.106E-03
-2.961142E-02,1.912E-01,5.362E-03
-2.960940E-02,1.130E-01,5.362E-03
-2.960738E-02,1.912E-01,6.106E-03
-2.960537E-02,1.716E-01,5.362E-03
-2.960335E-02,1.716E-01,6.106E-03
-2.960134E-02,1.716E-01,5.610E-03
-2.959932E-02,1.326E-01,6.106E-03
-2.959730E-02,1.130E-01,5.610E-03
-2.959529E-02,1.521E-01,5.610E-03
-2.959327E-02,2.107E-01,5.858E-03
-2.959126E-02,2.107E-01,4.617E-03
-2.958924E-02,1.912E-01,4.865E-03
-2.958722E-02,1.521E-01,6.354E-03
-2.958521E-02,1.326E-01,6.850E-03
-2.958319E-02,1.130E-01,5.362E-03
-2.958118E-02,1.130E-01,5.858E-03
-2.957916E-02,1.521E-01,6.354E-03
-2.957714E-02,1.130E-01,6.106E-03
-2.957513E-02,1.716E-01,5.858E-03
-2.957311E-02,1.326E-01,6.106E-03
-2.957110E-02,1.326E-01,5.610E-03
-2.956908E-02,1.716E-01,6.106E-03
-2.956706E-02,9.352E-02,6.354E-03
-2.956505E-02,1.521E-01,5.858E-03
-2.956303E-02,1.912E-01,5.858E-03
-2.956102E-02,1.912E-01,5.362E-03
-2.955900E-02,1.326E-01,5.858E-03
-2.955698E-02,1.912E-01,5.610E-03
-2.955497E-02,1.716E-01,5.610E-03
-2.955295E-02,1.130E-01,6.106E-03
-2.955094E-02,1.912E-01,5.610E-03
-2.954892E-02,1.912E-01,5.610E-03
-2.954690E-02,1.912E-01,6.106E-03
-2.954489E-02,1.521E-01,5.610E-03
